Question	Answer	Rank	Point	Judge
Q410_R127	Q410_R127_C8	7	-0.7057856643792138	False
Q410_R127	Q410_R127_C9	8	-0.7128359222684837	False
Q410_R127	Q410_R127_C10	4	-0.095854743143577	False
Q410_R139	Q410_R139_C1	1	0.1251680103963681	True
Q410_R139	Q410_R139_C2	8	-0.2420071108696035	False
Q410_R139	Q410_R139_C3	10	-0.40390737423649	False
Q410_R139	Q410_R139_C4	2	0.0513425642533724	True
Q410_R139	Q410_R139_C5	4	-0.0997256445222516	False
Q410_R139	Q410_R139_C6	7	-0.2361716833847996	False
Q410_R139	Q410_R139_C7	9	-0.2741473311437711	False
Q410_R139	Q410_R139_C8	5	-0.1016364750579419	False
Q410_R139	Q410_R139_C9	6	-0.1044470349215844	False
Q410_R139	Q410_R139_C10	3	0.0047792852039518	True
Q412_R85	Q412_R85_C1	5	-0.5032442495087166	False
Q412_R85	Q412_R85_C2	8	-0.6396757735212586	False
Q412_R85	Q412_R85_C3	3	-0.4251643067681145	False
Q412_R85	Q412_R85_C4	6	-0.5068205617488828	False
Q412_R85	Q412_R85_C5	1	-0.0999837087422622	False
Q412_R85	Q412_R85_C6	4	-0.436284892459709	False
Q412_R85	Q412_R85_C7	10	-0.7419620627374226	False
Q412_R85	Q412_R85_C8	2	-0.383180354059295	False
Q412_R85	Q412_R85_C9	9	-0.6496219474091713	False
Q412_R85	Q412_R85_C10	7	-0.5359811486254324	False
Q412_R94	Q412_R94_C1	7	-0.8264908955257839	False
Q412_R94	Q412_R94_C2	9	-0.898098556361711	False
Q412_R94	Q412_R94_C3	3	-0.1464569806346933	False
Q412_R94	Q412_R94_C4	8	-0.8413984293651202	False
Q412_R94	Q412_R94_C5	4	-0.7289831777883888	False
Q412_R94	Q412_R94_C6	1	0.5331685137830711	True
Q412_R94	Q412_R94_C7	10	-0.9872175784074206	False
Q412_R94	Q412_R94_C8	5	-0.8064355611114162	False
Q412_R94	Q412_R94_C9	2	0.1079004628610138	True
Q412_R94	Q412_R94_C10	6	-0.8099284780676475	False
Q412_R107	Q412_R107_C1	6	-0.858449743646089	False
Q412_R107	Q412_R107_C2	8	-0.8900641408509926	False
Q412_R107	Q412_R107_C3	3	-0.3875937008277439	False
Q412_R107	Q412_R107_C4	1	-0.1696286527862743	False
Q412_R107	Q412_R107_C5	5	-0.8180917255311857	False
Q412_R107	Q412_R107_C6	4	-0.4048608644670459	False
Q412_R107	Q412_R107_C7	9	-0.891865896702225	False
Q412_R107	Q412_R107_C8	10	-0.894138328375089	False
Q412_R107	Q412_R107_C9	2	-0.3183065125254188	False
Q412_R107	Q412_R107_C10	7	-0.8612834970259022	False
Q412_R124	Q412_R124_C1	5	-0.5801807710602873	False
Q412_R124	Q412_R124_C2	6	-0.6019374691594639	False
Q412_R124	Q412_R124_C3	3	-0.4846451444625863	False
Q412_R124	Q412_R124_C4	2	-0.3649295942573134	False
Q412_R124	Q412_R124_C5	10	-0.7428618538774487	False
Q412_R124	Q412_R124_C6	4	-0.5641418568555951	False
Q412_R124	Q412_R124_C7	9	-0.651035015363769	False
Q412_R124	Q412_R124_C8	8	-0.6456608596885924	False
Q412_R124	Q412_R124_C9	7	-0.6123087879304863	False
Q412_R124	Q412_R124_C10	1	-0.3524088425900893	False
Q412_R129	Q412_R129_C1	5	-0.6783359672369156	False
Q412_R129	Q412_R129_C2	6	-0.7038566306468745	False
Q412_R129	Q412_R129_C3	2	-0.0835659023654589	False
Q412_R129	Q412_R129_C4	4	-0.5497518253709146	False
Q412_R129	Q412_R129_C5	9	-0.8335300028953319	False
Q412_R129	Q412_R129_C6	7	-0.7430664730109264	False
Q412_R129	Q412_R129_C7	8	-0.8006202096813406	False
Q412_R129	Q412_R129_C8	3	-0.105154589617433	False
Q412_R129	Q412_R129_C9	1	0.1971320939381287	True
Q412_R129	Q412_R129_C10	10	-0.9731893060875164	False
Q412_R161	Q412_R161_C1	9	-0.949370643451273	False
Q412_R161	Q412_R161_C2	1	-0.7526649920706885	False
Q412_R161	Q412_R161_C3	10	-0.9497397746608818	False
Q412_R161	Q412_R161_C4	5	-0.9043672306615068	False
Q412_R161	Q412_R161_C5	7	-0.9329010770163152	False
Q412_R161	Q412_R161_C6	6	-0.9284848765872746	False
Q412_R161	Q412_R161_C7	3	-0.901767184678542	False
Q412_R161	Q412_R161_C8	4	-0.9030368454236192	False
Q412_R161	Q412_R161_C9	8	-0.9394979380446422	False
Q412_R161	Q412_R161_C10	2	-0.8803620363678761	False
Q412_R166	Q412_R166_C1	2	-0.6380608077234675	False
Q412_R166	Q412_R166_C2	5	-0.916230129985006	False
Q412_R166	Q412_R166_C3	8	-0.9581871096560252	False
Q412_R166	Q412_R166_C4	10	-0.96042709086281	False
Q412_R166	Q412_R166_C5	9	-0.9593024693344449	False
Q412_R166	Q412_R166_C6	7	-0.9517156864283918	False
Q412_R166	Q412_R166_C7	3	-0.7997998939253246	False
Q412_R166	Q412_R166_C8	1	0.0515711509933338	True
Q412_R166	Q412_R166_C9	6	-0.9312442820925002	False
Q412_R166	Q412_R166_C10	4	-0.857963090101814	False
Q413_R2	Q413_R2_C1	5	-0.9238399508044888	False
Q413_R2	Q413_R2_C2	6	-0.9305802492877356	False
Q413_R2	Q413_R2_C3	7	-0.9411500503185686	False
Q413_R2	Q413_R2_C4	1	-0.8547747539049169	False
Q413_R2	Q413_R2_C5	4	-0.9096241546062012	False
Q413_R2	Q413_R2_C6	2	-0.8919221937882336	False
Q413_R2	Q413_R2_C7	3	-0.9026652174089308	False
Q413_R2	Q413_R2_C8	9	-0.9496652060377072	False
Q413_R2	Q413_R2_C9	8	-0.942050371077836	False
Q413_R2	Q413_R2_C10	10	-0.9572017188660108	False
Q413_R4	Q413_R4_C1	7	-0.7096031760720598	False
Q413_R4	Q413_R4_C2	1	0.3140314987864689	True
Q413_R4	Q413_R4_C3	6	-0.6963398972503827	False
Q413_R4	Q413_R4_C4	4	-0.4936269372113251	False
Q413_R4	Q413_R4_C5	9	-0.8098906704430802	False
Q413_R4	Q413_R4_C6	3	-0.196201580730889	False
Q413_R4	Q413_R4_C7	8	-0.7413861054842708	False
Q413_R4	Q413_R4_C8	2	0.1871805422697445	True
Q413_R4	Q413_R4_C9	10	-0.9486919736967064	False
Q413_R4	Q413_R4_C10	5	-0.6226898185209744	False
Q413_R31	Q413_R31_C1	8	-0.6761599103512723	False
Q413_R31	Q413_R31_C2	10	-0.7250071652676975	False
Q413_R31	Q413_R31_C3	9	-0.6983576755173644	False
Q413_R31	Q413_R31_C4	1	-0.5653656149071584	False
Q413_R31	Q413_R31_C5	2	-0.577032182957419	False
Q413_R31	Q413_R31_C6	4	-0.5885975912217238	False
Q413_R31	Q413_R31_C7	6	-0.653014747583827	False
Q413_R31	Q413_R31_C8	7	-0.6741144417511107	False
Q413_R31	Q413_R31_C9	5	-0.6148275952056679	False
Q413_R31	Q413_R31_C10	3	-0.5820128531478248	False
Q413_R64	Q413_R64_C1	3	-0.923645855619904	False
Q413_R64	Q413_R64_C2	9	-0.9485752244903392	False
Q413_R64	Q413_R64_C3	10	-0.9650452015228386	False
Q413_R64	Q413_R64_C4	6	-0.9264438557333372	False
Q413_R64	Q413_R64_C5	7	-0.93040987406632	False
Q413_R64	Q413_R64_C6	5	-0.9259751949658606	False
Q413_R64	Q413_R64_C7	2	-0.8477295043877322	False
Q413_R64	Q413_R64_C8	1	-0.5105866175378808	False
Q413_R64	Q413_R64_C9	4	-0.9243812633626184	False
Q413_R64	Q413_R64_C10	8	-0.9369283663276592	False
Q414_R3	Q414_R3_C1	4	-0.7003001321342615	False
Q414_R3	Q414_R3_C2	6	-0.7334492830413453	False
Q414_R3	Q414_R3_C3	3	-0.6859083336671012	False
Q414_R3	Q414_R3_C4	5	-0.7056349605523131	False
Q414_R3	Q414_R3_C5	1	-0.6783237040428407	False
Q414_R3	Q414_R3_C6	7	-0.7407027728800677	False
Q414_R3	Q414_R3_C7	8	-0.7457690817063827	False
Q414_R3	Q414_R3_C8	2	-0.6809687682484569	False
Q414_R3	Q414_R3_C9	9	-0.7659990503293035	False
Q414_R3	Q414_R3_C10	10	-0.774617674140248	False
Q414_R25	Q414_R25_C1	4	-0.4713772882224213	False
Q414_R25	Q414_R25_C2	7	-0.6400735528207415	False
Q414_R25	Q414_R25_C3	3	0.5085761230217873	True
Q414_R25	Q414_R25_C4	9	-0.7038353785672056	False
Q414_R25	Q414_R25_C5	1	0.8407544704303176	True
Q414_R25	Q414_R25_C6	8	-0.656310963757347	False
Q414_R25	Q414_R25_C7	10	-0.885611359213605	False
Q414_R25	Q414_R25_C8	5	-0.4894921594701445	False
Q414_R25	Q414_R25_C9	6	-0.4906273427450083	False
Q414_R25	Q414_R25_C10	2	0.6245860973935529	True
Q414_R34	Q414_R34_C1	1	0.4943641124230853	True
Q414_R34	Q414_R34_C2	10	-0.5580228243380083	False
Q414_R34	Q414_R34_C3	3	-0.4073753750628835	False
Q414_R34	Q414_R34_C4	5	-0.4244644332209307	False
Q414_R34	Q414_R34_C5	6	-0.475081349081615	False
Q414_R34	Q414_R34_C6	4	-0.4242578814489635	False
Q414_R34	Q414_R34_C7	2	0.29216670964777	True
Q414_R34	Q414_R34_C8	9	-0.4879805156843113	False
Q414_R34	Q414_R34_C9	8	-0.4831071355723516	False
Q414_R34	Q414_R34_C10	7	-0.4817892192264879	False
Q414_R45	Q414_R45_C1	3	-0.5978701537040034	False
Q414_R45	Q414_R45_C2	4	-0.6148554961058794	False
Q414_R45	Q414_R45_C3	6	-0.6392586916585008	False
Q414_R45	Q414_R45_C4	10	-0.6655239383792717	False
Q414_R45	Q414_R45_C5	8	-0.6618873236737999	False
Q414_R45	Q414_R45_C6	7	-0.6489653910057214	False
Q414_R45	Q414_R45_C7	9	-0.6637683129122767	False
Q414_R45	Q414_R45_C8	2	-0.5925125723045486	False
Q414_R45	Q414_R45_C9	5	-0.6158419007411173	False
Q414_R45	Q414_R45_C10	1	-0.4654549181786962	False
Q414_R49	Q414_R49_C1	9	-0.424363608221775	False
Q414_R49	Q414_R49_C2	7	-0.389036229606492	False
Q414_R49	Q414_R49_C3	4	-0.2548061710626041	False
Q414_R49	Q414_R49_C4	3	-0.238868866076837	False
Q414_R49	Q414_R49_C5	5	-0.297580861678893	False
Q414_R49	Q414_R49_C6	1	-0.1018300304383468	False
Q414_R49	Q414_R49_C7	10	-0.4453229033159913	False
Q414_R49	Q414_R49_C8	6	-0.3855043194427115	False
Q414_R49	Q414_R49_C9	8	-0.4177217870332362	False
Q414_R49	Q414_R49_C10	2	-0.1155216417033777	False
Q414_R69	Q414_R69_C1	5	-0.8535642394106504	False
Q414_R69	Q414_R69_C2	8	-0.9073180704520808	False
Q414_R69	Q414_R69_C3	6	-0.8845032027170052	False
Q414_R69	Q414_R69_C4	9	-0.908879367447301	False
Q414_R69	Q414_R69_C5	2	-0.7508183723650277	False
Q414_R69	Q414_R69_C6	7	-0.8917981321639286	False
Q414_R69	Q414_R69_C7	1	0.0074425029248266	True
Q414_R69	Q414_R69_C8	10	-0.9852596559238752	False
Q414_R69	Q414_R69_C9	3	-0.7997101267272297	False
Q414_R69	Q414_R69_C10	4	-0.8409660142426181	False
Q414_R70	Q414_R70_C1	9	-0.6814867270677023	False
Q414_R70	Q414_R70_C2	6	-0.5985395273337144	False
Q414_R70	Q414_R70_C3	4	-0.5879727468330467	False
Q414_R70	Q414_R70_C4	1	-0.101025502303345	False
Q414_R70	Q414_R70_C5	3	-0.4354689438003254	False
Q414_R70	Q414_R70_C6	2	-0.2492584167193785	False
Q414_R70	Q414_R70_C7	10	-0.8308482577700913	False
Q414_R70	Q414_R70_C8	7	-0.6518203487844683	False
Q414_R70	Q414_R70_C9	5	-0.5900373905211651	False
Q414_R70	Q414_R70_C10	8	-0.6581421282407243	False
Q414_R71	Q414_R71_C1	10	-0.31868704305532	False
Q414_R71	Q414_R71_C2	5	-0.2670373735308264	False
Q414_R71	Q414_R71_C3	7	-0.2724096971500854	False
Q414_R71	Q414_R71_C4	1	0.0016723548508756	True
Q414_R71	Q414_R71_C5	2	-0.1290918450073363	False
Q414_R71	Q414_R71_C6	9	-0.2945106337784946	False
Q414_R71	Q414_R71_C7	3	-0.23452059389647	False
Q414_R71	Q414_R71_C8	8	-0.2898417722863203	False
Q414_R71	Q414_R71_C9	6	-0.2677044747828478	False
Q414_R71	Q414_R71_C10	4	-0.2467096970206373	False
Q414_R87	Q414_R87_C1	8	-0.5128831132435807	False
Q414_R87	Q414_R87_C2	4	-0.4551167404527101	False
Q414_R87	Q414_R87_C3	3	-0.3732425395213048	False
Q414_R87	Q414_R87_C4	6	-0.5011017826590773	False
Q414_R87	Q414_R87_C5	2	-0.2844317949985215	False
Q414_R87	Q414_R87_C6	5	-0.4965208550167996	False
Q414_R87	Q414_R87_C7	10	-0.574522236828598	False
Q414_R87	Q414_R87_C8	9	-0.5167272403428385	False
Q414_R87	Q414_R87_C9	1	-0.2139182972508724	False
Q414_R87	Q414_R87_C10	7	-0.5029118472686127	False
Q415_R23	Q415_R23_C1	9	-0.8145726529420669	False
Q415_R23	Q415_R23_C2	6	-0.7985021850445768	False
Q415_R23	Q415_R23_C3	3	-0.7658117252767791	False
Q415_R23	Q415_R23_C4	4	-0.7935123261204438	False
Q415_R23	Q415_R23_C5	8	-0.8135862087243257	False
Q415_R23	Q415_R23_C6	1	-0.4804115217505282	False
Q415_R23	Q415_R23_C7	10	-0.8244972109856092	False
Q415_R23	Q415_R23_C8	7	-0.8097772677813295	False
Q415_R23	Q415_R23_C9	2	-0.7203026476438272	False
Q415_R23	Q415_R23_C10	5	-0.7945947851388264	False
Q415_R57	Q415_R57_C1	7	-0.7211051880377071	False
Q415_R57	Q415_R57_C2	3	-0.6645627202204094	False
Q415_R57	Q415_R57_C3	4	-0.6710428946730125	False
Q415_R57	Q415_R57_C4	8	-0.7211820014755423	False
Q415_R57	Q415_R57_C5	5	-0.6942691798142382	False
Q415_R57	Q415_R57_C6	10	-0.7528413808626944	False
Q415_R57	Q415_R57_C7	6	-0.7025200787445043	False
Q415_R57	Q415_R57_C8	2	-0.6544440131220552	False
Q415_R57	Q415_R57_C9	9	-0.7220313607519355	False
Q415_R57	Q415_R57_C10	1	-0.6234473418862534	False
Q415_R71	Q415_R71_C1	3	-0.1968666967016965	False
Q415_R71	Q415_R71_C2	4	-0.2222457717338524	False
Q415_R71	Q415_R71_C3	6	-0.6498308224400757	False
Q415_R71	Q415_R71_C4	8	-0.769118252181727	False
Q415_R71	Q415_R71_C5	7	-0.6690746137967176	False
Q415_R71	Q415_R71_C6	5	-0.5182209549599253	False
Q415_R71	Q415_R71_C7	9	-0.8539403783474246	False
Q415_R71	Q415_R71_C8	1	-0.0004989946656903	False
Q415_R71	Q415_R71_C9	2	-0.0162452783408661	False
Q415_R71	Q415_R71_C10	10	-0.9220265428629916	False
Q415_R110	Q415_R110_C1	3	-0.8484997637724192	False
Q415_R110	Q415_R110_C2	10	-0.9168349242448824	False
Q415_R110	Q415_R110_C3	6	-0.888535523971437	False
Q415_R110	Q415_R110_C4	7	-0.8917035537085711	False
Q415_R110	Q415_R110_C5	4	-0.8637287114411825	False
Q415_R110	Q415_R110_C6	1	-0.7958518822424314	False
Q415_R110	Q415_R110_C7	2	-0.8414368014255222	False
Q415_R110	Q415_R110_C8	9	-0.9067767538484006	False
Q415_R110	Q415_R110_C9	5	-0.8778104610420219	False
Q415_R110	Q415_R110_C10	8	-0.9055122052668234	False
Q416_R54	Q416_R54_C1	1	-0.0977848423705109	False
Q416_R54	Q416_R54_C2	2	-0.204690565292565	False
Q416_R54	Q416_R54_C3	5	-0.3439245869242266	False
Q416_R54	Q416_R54_C4	8	-0.3965977278115786	False
Q416_R54	Q416_R54_C5	7	-0.3496088378874527	False
Q416_R54	Q416_R54_C6	6	-0.3490056982721821	False
Q416_R54	Q416_R54_C7	4	-0.2951075614530803	False
Q416_R54	Q416_R54_C8	3	-0.2817187433923576	False
Q416_R54	Q416_R54_C9	10	-0.4777080803054709	False
Q416_R54	Q416_R54_C10	9	-0.4282581176274517	False
Q416_R76	Q416_R76_C1	8	-0.8553760232102654	False
Q416_R76	Q416_R76_C2	5	-0.7631116153368371	False
Q416_R76	Q416_R76_C3	3	-0.699422883568126	False
Q416_R76	Q416_R76_C4	2	0.3021541040560649	True
Q416_R76	Q416_R76_C5	10	-0.9747275866063956	False
Q416_R76	Q416_R76_C6	4	-0.7050993568305852	False
Q416_R76	Q416_R76_C7	7	-0.8346991177517917	False
Q416_R76	Q416_R76_C8	9	-0.8642206857327359	False
Q416_R76	Q416_R76_C9	6	-0.7934021083627412	False
Q416_R76	Q416_R76_C10	1	0.7139440636495289	True
Q417_R9	Q417_R9_C1	3	-0.7260898031810488	False
Q417_R9	Q417_R9_C2	9	-0.8771294321407788	False
Q417_R9	Q417_R9_C3	8	-0.869645095727605	False
Q417_R9	Q417_R9_C4	7	-0.8570603803211001	False
Q417_R9	Q417_R9_C5	10	-0.911422686334654	False
Q417_R9	Q417_R9_C6	6	-0.8328473919629134	False
Q417_R9	Q417_R9_C7	4	-0.7918453469847497	False
Q417_R9	Q417_R9_C8	2	-0.1521403692987709	False
Q417_R9	Q417_R9_C9	1	-0.0982298180694072	False
Q417_R9	Q417_R9_C10	5	-0.8156025814725612	False
Q417_R64	Q417_R64_C1	7	-0.8177344454978641	False
Q417_R64	Q417_R64_C2	6	-0.8124670707985395	False
Q417_R64	Q417_R64_C3	9	-0.8772216473482475	False
Q417_R64	Q417_R64_C4	8	-0.8712341892215625	False
Q417_R64	Q417_R64_C5	3	-0.6668229997262078	False
Q417_R64	Q417_R64_C6	5	-0.7544633747854237	False
Q417_R64	Q417_R64_C7	1	0.4080787974216648	True
Q417_R64	Q417_R64_C8	4	-0.7177186498175869	False
Q417_R64	Q417_R64_C9	2	0.043125722368164	True
Q417_R64	Q417_R64_C10	10	-0.9264960384586892	False
Q417_R83	Q417_R83_C1	3	-0.673540306699026	False
Q417_R83	Q417_R83_C2	8	-0.8651068479188095	False
Q417_R83	Q417_R83_C3	6	-0.8544468571928463	False
Q417_R83	Q417_R83_C4	7	-0.8567703725941525	False
Q417_R83	Q417_R83_C5	1	-0.4952218634177567	False
Q417_R83	Q417_R83_C6	4	-0.8039619378658842	False
Q417_R83	Q417_R83_C7	5	-0.831415849355368	False
Q417_R83	Q417_R83_C8	9	-0.8683715354756074	False
Q417_R83	Q417_R83_C9	2	-0.6689312522043371	False
Q417_R83	Q417_R83_C10	10	-0.8843500123600352	False
Q417_R123	Q417_R123_C1	10	-0.9195469212550786	False
Q417_R123	Q417_R123_C2	5	-0.7575800739235596	False
Q417_R123	Q417_R123_C3	1	0.1610355206212308	True
Q417_R123	Q417_R123_C4	6	-0.7672256617210662	False
Q417_R123	Q417_R123_C5	4	-0.7225936161154658	False
Q417_R123	Q417_R123_C6	7	-0.7827676732317908	False
Q417_R123	Q417_R123_C7	2	-0.2221723561615837	False
Q417_R123	Q417_R123_C8	9	-0.8168118991192281	False
Q417_R123	Q417_R123_C9	8	-0.8084888496421694	False
Q417_R123	Q417_R123_C10	3	-0.6677348904310312	False
Q418_R11	Q418_R11_C1	7	-0.9700567160674344	False
Q418_R11	Q418_R11_C2	9	-0.977981025991765	False
Q418_R11	Q418_R11_C3	3	-0.95682313225157	False
Q418_R11	Q418_R11_C4	2	-0.9354551299964392	False
Q418_R11	Q418_R11_C5	10	-0.9802003314631746	False
Q418_R11	Q418_R11_C6	8	-0.9711136901461112	False
Q418_R11	Q418_R11_C7	5	-0.959260776664136	False
Q418_R11	Q418_R11_C8	1	-0.6070222732868271	False
Q418_R11	Q418_R11_C9	4	-0.9585631181129016	False
Q418_R11	Q418_R11_C10	6	-0.967021288880455	False
Q418_R41	Q418_R41_C1	9	-0.6092074701731034	False
Q418_R41	Q418_R41_C2	5	-0.5600240433669914	False
Q418_R41	Q418_R41_C3	8	-0.596362489859178	False
Q418_R41	Q418_R41_C4	7	-0.576114944121215	False
Q418_R41	Q418_R41_C5	1	0.914887526699228	True
Q418_R41	Q418_R41_C6	3	-0.5432049246367952	False
Q418_R41	Q418_R41_C7	6	-0.5696181067176118	False
Q418_R41	Q418_R41_C8	4	-0.5570527289765053	False
Q418_R41	Q418_R41_C9	2	-0.4293172299264127	False
Q418_R41	Q418_R41_C10	10	-0.6838273934506485	False
Q418_R48	Q418_R48_C1	8	-0.5570691115443802	False
Q418_R48	Q418_R48_C2	10	-0.7058522441837409	False
Q418_R48	Q418_R48_C3	2	0.3126138456755907	True
Q418_R48	Q418_R48_C4	9	-0.6999858660599887	False
Q418_R48	Q418_R48_C5	5	-0.5068235983201037	False
Q418_R48	Q418_R48_C6	3	-0.2530702302699166	False
Q418_R48	Q418_R48_C7	6	-0.5521376912328879	False
Q418_R48	Q418_R48_C8	7	-0.5562496845651463	False
Q418_R48	Q418_R48_C9	1	0.3218587124204368	True
Q418_R48	Q418_R48_C10	4	-0.376822034862158	False
Q418_R65	Q418_R65_C1	5	-0.936761887263051	False
Q418_R65	Q418_R65_C2	7	-0.9449937161142954	False
Q418_R65	Q418_R65_C3	3	-0.9126393866570712	False
Q418_R65	Q418_R65_C4	2	-0.821438592316907	False
Q418_R65	Q418_R65_C5	9	-0.953271187845236	False
Q418_R65	Q418_R65_C6	8	-0.949504176028484	False
Q418_R65	Q418_R65_C7	4	-0.922349609077856	False
Q418_R65	Q418_R65_C8	1	0.8316742121472109	True
Q418_R65	Q418_R65_C9	10	-0.9810400033949148	False
Q418_R65	Q418_R65_C10	6	-0.9397106574212633	False
Q419_R7	Q419_R7_C1	3	-0.6178060740397222	False
Q419_R7	Q419_R7_C2	1	-0.4422576502996722	False
Q419_R7	Q419_R7_C3	6	-0.7890679985278783	False
Q419_R7	Q419_R7_C4	9	-0.8283779932556063	False
Q419_R7	Q419_R7_C5	8	-0.815354492298102	False
Q419_R7	Q419_R7_C6	4	-0.7621954396487101	False
Q419_R7	Q419_R7_C7	2	-0.5996962863579038	False
Q419_R7	Q419_R7_C8	10	-0.9191864809800948	False
Q419_R7	Q419_R7_C9	7	-0.7992803216454885	False
Q419_R7	Q419_R7_C10	5	-0.7804371508203267	False
Q419_R28	Q419_R28_C1	6	-0.7835437676815842	False
Q419_R28	Q419_R28_C2	7	-0.8129248241783025	False
Q419_R28	Q419_R28_C3	8	-0.8372142193058603	False
Q419_R28	Q419_R28_C4	4	-0.6523272623095073	False
Q419_R28	Q419_R28_C5	5	-0.78342116777833	False
Q419_R28	Q419_R28_C6	3	-0.3426349453282036	False
Q419_R28	Q419_R28_C7	10	-0.9671121698677808	False
Q419_R28	Q419_R28_C8	9	-0.867558452501072	False
Q419_R28	Q419_R28_C9	1	0.4024550221047318	True
Q419_R28	Q419_R28_C10	2	0.0424667769159181	True
Q419_R49	Q419_R49_C1	10	-0.8817104640880213	False
Q419_R49	Q419_R49_C2	1	-0.393405898419036	False
Q419_R49	Q419_R49_C3	6	-0.7736057035452839	False
Q419_R49	Q419_R49_C4	5	-0.5903550455241682	False
Q419_R49	Q419_R49_C5	9	-0.8767227000518114	False
Q419_R49	Q419_R49_C6	7	-0.8153634115044373	False
Q419_R49	Q419_R49_C7	8	-0.8681564740772796	False
Q419_R49	Q419_R49_C8	2	-0.4228707546952094	False
Q419_R49	Q419_R49_C9	4	-0.5790254204568188	False
Q419_R49	Q419_R49_C10	3	-0.5495419275743441	False
Q421_R56	Q421_R56_C1	9	-0.7911944447114871	False
Q421_R56	Q421_R56_C2	6	-0.724096775118982	False
Q421_R56	Q421_R56_C3	5	-0.7195011323578313	False
Q421_R56	Q421_R56_C4	8	-0.7856304053597638	False
Q421_R56	Q421_R56_C5	1	-0.3696470156644812	False
Q421_R56	Q421_R56_C6	4	-0.6902916037777345	False
Q421_R56	Q421_R56_C7	3	-0.6040734085546013	False
Q421_R56	Q421_R56_C8	10	-0.7980203598102822	False
Q421_R56	Q421_R56_C9	7	-0.7661495998690337	False
Q421_R56	Q421_R56_C10	2	-0.4148139147484206	False
Q422_R72	Q422_R72_C1	10	-0.2731889306697957	False
Q422_R72	Q422_R72_C2	1	-0.1126228684021068	False
Q422_R72	Q422_R72_C3	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C4	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C5	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C6	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C7	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C8	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C9	6	-0.1198393506900182	False
Q422_R72	Q422_R72_C10	6	-0.1198393506900182	False
Q423_R38	Q423_R38_C1	9	-0.7081730481442192	False
Q423_R38	Q423_R38_C2	10	-0.7105153311344001	False
Q423_R38	Q423_R38_C3	5	-0.6324488717260264	False
Q423_R38	Q423_R38_C4	2	-0.6001527404656406	False
Q423_R38	Q423_R38_C5	4	-0.6306201067226054	False
Q423_R38	Q423_R38_C6	8	-0.7069052787329597	False
Q423_R38	Q423_R38_C7	7	-0.6806055753669749	False
Q423_R38	Q423_R38_C8	3	-0.6271930309724671	False
Q423_R38	Q423_R38_C9	6	-0.6609843733034566	False
Q423_R38	Q423_R38_C10	1	-0.309475277974661	False
Q423_R57	Q423_R57_C1	6	-0.6659916123947867	False
Q423_R57	Q423_R57_C2	9	-0.7232788438139541	False
Q423_R57	Q423_R57_C3	7	-0.680072938873661	False
Q423_R57	Q423_R57_C4	2	-0.4351169025032103	False
Q423_R57	Q423_R57_C5	3	-0.534831275609466	False
Q423_R57	Q423_R57_C6	8	-0.7202244525928252	False
Q423_R57	Q423_R57_C7	10	-0.7282033961755803	False
Q423_R57	Q423_R57_C8	1	-0.1855308255907531	False
Q423_R57	Q423_R57_C9	5	-0.6546024905085441	False
Q423_R57	Q423_R57_C10	4	-0.5568199436447108	False
Q423_R68	Q423_R68_C1	7	-0.5627031793075425	False
Q423_R68	Q423_R68_C2	10	-0.6302599758912719	False
Q423_R68	Q423_R68_C3	1	0.1827743596443556	True
Q423_R68	Q423_R68_C4	4	-0.5331623465508171	False
Q423_R68	Q423_R68_C5	6	-0.5513397725017641	False
Q423_R68	Q423_R68_C6	8	-0.56785070689679	False
Q423_R68	Q423_R68_C7	2	-0.4742007417529584	False
Q423_R68	Q423_R68_C8	9	-0.5805011096058368	False
Q423_R68	Q423_R68_C9	5	-0.5375050622870767	False
Q423_R68	Q423_R68_C10	3	-0.5193865965663167	False
Q425_R32	Q425_R32_C1	6	-0.9000841517593228	False
Q425_R32	Q425_R32_C2	8	-0.9519352891017688	False
Q425_R32	Q425_R32_C3	5	-0.8974235029961377	False
Q425_R32	Q425_R32_C4	7	-0.9397818359302076	False
Q425_R32	Q425_R32_C5	3	-0.8852004458293148	False
Q425_R32	Q425_R32_C6	9	-0.952558068109671	False
Q425_R32	Q425_R32_C7	10	-0.9545278174107894	False
Q425_R32	Q425_R32_C8	1	-0.4843082160224266	False
Q425_R32	Q425_R32_C9	4	-0.8881253377036826	False
Q425_R32	Q425_R32_C10	2	-0.8767881934031396	False
Q426_R64	Q426_R64_C1	1	0.3785557765701828	True
Q426_R64	Q426_R64_C2	4	0.0488313891601921	True
Q426_R64	Q426_R64_C3	8	-0.7676737204983899	False
Q426_R64	Q426_R64_C4	7	-0.2635125378947016	False
Q426_R64	Q426_R64_C5	10	-0.9563380386910708	False
Q426_R64	Q426_R64_C6	5	0.0419430809612761	True
Q426_R64	Q426_R64_C7	9	-0.7854395609811049	False
Q426_R64	Q426_R64_C8	6	-0.1978747876451074	False
Q426_R64	Q426_R64_C9	3	0.0543474455275279	True
Q426_R64	Q426_R64_C10	2	0.310686252055574	True
Q427_R28	Q427_R28_C1	9	-0.9172760405606546	False
